mean_return,MO,BLL,NTAP,AFL,AAP,SRE,MGM,DHI,AON,AET,NCLH,NWL,BLK,HES,NTRS,AEP,FL,AOS,OMC,PKI,PXD,FDX,GWW,WEC,KO,SRCL,IDXX,HST,EXPE,ADSK,DHR,HCA,TAP,MAT,DE,MET,EOG,WYNN,GLW,WY,HCP,SCG,MDLZ,CNC,FRT,CSCO,CTL,APH,COST,ORCL,DRE,ROK,FCX,XLNX,STX,ZBH,WYN,SWKS,CCI,CMG,OKE,CHK,UHS,AMP,SO,ALXN,RCL,FITB,UTX,MOS,WDC,COL,LUV,APD,OXY,PSX,LMT,VAR,DISCK,EXC,PRU,RRC,DUK,CHRW,EBAY,UAA,JPM,ADM,DGX,DVA,LH,INCY,ALB,TROW,PFE,HP,BEN,EA,NSC,ECL
6.145390715284219582e-04,4.856070610536180541e-05,1.271661293812353076e-04,1.519942622487574545e-04,5.670534974830040309e-05,1.955066639022255345e-04,4.596473367556629320e-05,9.900858257228279812e-05,7.819483990089002494e-05,1.498524437915658752e-04,1.103901649306095396e-04,7.393508771376096703e-05,8.472777532977996936e-05,6.283658954610338873e-05,9.702748604158900668e-05,3.921761912878762662e-05,1.042375850001073820e-04,1.016491520741306476e-04,8.810042154374726948e-05,7.759075639505354639e-05,8.265134558474332253e-05,1.147067042045843573e-04,7.027994230471724252e-05,3.485006385688503724e-05,1.072180709107887722e-04,4.840518345836776839e-05,1.086721861112414412e-04,8.361866237117434599e-05,7.361185826813032335e-05,1.087686137488043961e-04,1.293847644767876393e-04,1.265105974302503514e-04,1.398738585765816776e-04,9.125244128154689355e-05,8.844912784765754301e-05,7.518947106961150169e-05,3.026976061652550404e-05,9.347968707519962225e-05,1.141783307872040824e-04,6.455040737544005954e-05,7.457536532478241202e-05,8.172898955504810637e-05,1.101664934324194376e-04,5.403736748168818424e-05,9.762382883227083868e-05,7.594345375867813449e-05,3.463978458163562011e-05,9.916682393703233603e-05,6.861200751682937598e-05,6.217810047894173592e-05,1.124390490840811450e-04,6.836476591141165662e-05,1.059822439988782067e-04,7.009497244883158026e-05,6.219125341215585778e-05,1.384153214948334902e-04,1.064227024247096573e-04,5.981212263865549981e-05,8.997247478746419832e-05,7.706561479373070329e-05,6.376286568191932738e-05,9.396380576125794933e-05,1.325311047979005504e-04,6.179902645909345679e-05,6.702611039144592165e-05,4.348765786542553189e-05,9.336432669239379549e-05,6.804159737337366239e-05,7.165026791275667017e-05,1.044308689789923887e-04,5.107032690885991060e-05,8.074550477335371750e-05,8.298680335860986819e-05,8.117623798036505231e-05,8.353168710113210483e-05,4.832266223152495281e-04,1.281215747157912624e-04,7.331689286623490037e-05,1.086244067517444642e-04,1.136541090640095798e-04,3.909326919859387007e-05,7.485734819837745779e-05,3.635678690190778596e-05,6.767525020227283211e-05,8.795450368049644539e-05,7.668652568843649733e-05,1.125120565784158309e-04,8.730158043926166051e-05,7.787873635485106547e-05,7.396570355552896793e-05,8.924623154060089356e-05,9.743169683597555553e-05,-1.753498692184177809e-05,6.483729982146922255e-05,5.352993886329921331e-05,4.539008195632849413e-05,1.214804717676503857e-04,7.896110048035963357e-05,1.847003290056483716e-04,1.189348067712935937e-04,4.676668573456200801e-05
3.085397891959239789e-04,5.622127613714752694e-05,1.454459659448614111e-04,2.354719514312841086e-04,7.102048239284899477e-05,1.236569182137192073e-04,3.740774091087464083e-05,9.684937934469699228e-05,8.468243937312079921e-05,1.699859171609875578e-04,1.628464877500975460e-04,7.722444020335012178e-05,8.287073318643131084e-05,6.365503572094008075e-05,8.920796476999528568e-05,3.291011066022864250e-05,9.637441226708495464e-05,7.016247370983995997e-05,5.895580202142965679e-05,7.096266732262213105e-05,1.148911334162665683e-04,8.862114645452350730e-05,4.552104236940112590e-05,3.140646408846023120e-05,1.067883732667617732e-04,2.177624061009546285e-05,1.462963107767743744e-04,6.754856878302505758e-05,8.323517812315234829e-05,1.017427230718758688e-04,1.288139574955455256e-04,1.760595004225424100e-04,1.199103779909250003e-04,8.742910143696957495e-05,1.093366041176885029e-04,9.435181968942754486e-05,2.773432951776744486e-05,7.651771494666918133e-05,1.549447900340014477e-04,7.551431056176924925e-05,9.498499070060946394e-05,7.684669417021791919e-05,1.205600032238948087e-04,2.133267814206319673e-05,9.350370405921754535e-05,9.668122847947831602e-05,3.912729076189200745e-05,1.231830742978052293e-04,7.258013027485162917e-05,6.550558710496946215e-05,1.107406543073614387e-04,6.056362753132034008e-05,1.009964943694046052e-04,4.702651849888785427e-05,6.872227456463092922e-05,1.158133418434646110e-04,1.045149887968797929e-04,2.408951798943532015e-05,8.895497380205246612e-05,9.750036632283884169e-05,6.314280999467684040e-05,1.028367285971971040e-04,1.273549970451139384e-04,4.586420817069331615e-05,5.078829316565385785e-05,3.272861162380797864e-05,1.333841396462155529e-04,8.869262492185890016e-05,6.091870977488937709e-05,8.034837661957798278e-05,4.069524646584839742e-05,7.627802950698569877e-05,8.718443709684967893e-05,9.831992328308151779e-05,9.369302075268047037e-05,1.281215747157912624e-04,2.559110220726225891e-04,7.895387990186454662e-05,1.056099515462833346e-04,1.196876508982536250e-04,-2.457559099875453396e-06,8.085179554588474546e-05,4.319447288127885992e-05,4.219273462961205099e-05,8.429268414506297410e-05,8.153416500680072624e-05,1.075548756605990922e-04,7.965799691127569803e-05,7.242639488314129626e-05,7.121812971471425211e-05,1.000602093717279094e-04,8.925529301488619740e-05,8.243164725867875337e-05,6.902287701014291109e-05,7.083170473941999214e-05,1.560333388341746819e-05,1.081153273683704938e-04,8.189900892986858678e-05,1.798320303359019444e-04,9.679413361775655704e-05,2.326203998844576380e-05
7.918517845555327278e-04,4.324414448445395703e-05,7.520908206542929926e-05,9.292213358459782649e-05,5.017871464693224819e-05,4.251672695400488401e-05,4.056063240953596455e-05,7.560834181268328582e-05,5.484544334101451525e-05,8.551161949211541719e-05,6.446890266531907156e-05,6.154759458740719500e-05,6.916094219130405679e-05,5.203176357361230861e-05,6.745059767994454408e-05,3.940442059250697990e-05,7.064377539180947008e-05,7.564193265397857263e-05,4.912563275555941670e-05,5.267670611299024434e-05,5.348264802094076847e-05,4.103250086436464802e-05,5.081824127137400085e-05,4.060247399886277882e-05,6.680243827067203449e-05,4.389590461420178288e-05,6.297476487632808358e-05,7.215080072560732560e-05,5.164216267506400966e-05,8.843666250169702093e-05,5.944122255478248698e-05,7.843701245663829518e-05,6.963335393747407151e-05,7.711958857560348890e-05,8.989064736645442351e-05,7.451711738851885946e-05,3.823075035128813430e-05,5.605444798935865850e-05,7.404050692682074045e-05,4.958694456834137232e-05,4.834258680219156036e-05,5.551227453314215018e-05,4.690430883637827504e-05,3.357299561429913712e-05,5.814962412168953932e-05,5.020420188226864264e-05,3.590624169397124498e-05,6.744840060059724548e-05,1.236896549913208798e-04,5.660122750366970045e-05,8.453557745746302112e-05,4.848869193421084957e-05,5.421484016182678042e-05,5.582856238156070792e-05,5.118535601129943225e-05,4.154079042280390860e-05,8.475860353357859999e-05,3.620137375332111986e-05,6.996663452914209363e-05,5.724369865573606861e-05,4.263446751841172571e-05,6.625214759892041961e-05,7.694548750721377263e-05,4.556234599961421543e-05,4.797999943636908253e-05,3.998304317292691005e-05,5.868981506921622167e-05,7.957956947658872027e-05,5.018882837311691508e-05,6.985606394936167860e-05,3.846940933749563537e-05,5.030400777903288879e-05,6.812510309482292361e-05,4.473242073452810696e-05,4.890298132823894551e-05,7.331689286623490037e-05,7.895387990186454662e-05,1.908956614552341263e-04,7.307934840405234912e-05,5.577660478239457710e-05,2.364275755921663283e-05,5.165825860369440651e-05,3.902990069929806555e-05,4.780041027418454263e-05,5.940105453687153568e-05,5.547376276461836274e-05,7.649397319543786613e-05,6.045023554191388698e-05,6.636889018602173712e-05,5.776444423242711376e-05,6.391337980474721893e-05,6.517090498045137752e-05,7.525156992415587122e-05,7.032301482627960571e-05,4.751673705515213104e-05,2.873717312010775002e-05,7.463644295561696446e-05,5.389550976675417710e-05,9.014161470024479651e-05,7.427733107604574992e-05,3.626175557586757618e-05
7.883823047928561166e-04,4.930257030282096258e-05,1.113554026090743957e-04,1.265569885317751264e-04,5.777951591548209886e-05,9.334528378379619389e-05,4.274882783159791335e-05,6.673258220581525322e-05,7.303810137700920534e-05,1.317854525356164147e-04,9.240067053464200814e-05,7.541238177477733486e-05,9.237629499154532183e-05,5.685467152674234296e-05,6.770874344588896719e-05,4.252720048583176769e-05,1.206741497533636440e-04,7.466532993072018615e-05,8.161819947443386828e-05,6.047777207844217182e-05,7.117228753424858329e-05,7.985600269136383081e-05,6.933805423881273368e-05,3.341489669600094181e-05,8.628233754781750844e-05,5.789631349937189819e-05,8.785850565385929043e-05,7.466735190785898154e-05,8.461327329927304864e-05,8.905812736964175704e-05,9.674301844679016190e-05,1.042560671724993194e-04,9.930629972880643187e-05,7.556502746000361679e-05,9.312349005929264822e-05,8.905656523954254516e-05,3.752179359087236716e-05,6.674203659336025148e-05,9.524397763741889161e-05,5.696200809643565277e-05,8.975100186677409820e-05,7.340419766228170151e-05,9.542415106224646539e-05,4.167948202000084371e-05,7.676519156937965040e-05,6.454555481562704756e-05,4.109881142745197541e-05,8.804589553253147377e-05,8.220649166342540502e-05,5.847392029792438864e-05,8.986507832522070674e-05,7.049592786354284346e-05,9.174107083127560638e-05,6.238076825781836037e-05,6.522528737250234045e-05,9.490508057354444583e-05,9.271240507434359108e-05,5.287919072149485091e-05,7.356661482553712771e-05,6.384445847627305353e-05,5.881363149192323419e-05,8.379913276779959097e-05,1.194361611909230627e-04,6.751094372104931413e-05,7.589196802753411743e-05,4.874084761584206822e-05,8.010970243905833751e-05,9.361765065354179561e-05,5.766458039759508560e-05,6.360185038461498280e-05,4.053056058204938784e-05,6.717430590943363942e-05,6.842335791248001372e-05,6.517124438106401316e-05,8.148688257241330356e-05,1.086244067517444642e-04,1.056099515462833346e-04,7.307934840405234912e-05,3.833215648612689768e-04,1.032955749080209082e-04,4.323850922444363339e-05,6.861710790900223329e-05,4.310017554596462991e-05,6.973098376141554863e-05,7.275036487202015030e-05,8.149725463838776386e-05,9.615863750046491651e-05,8.523002234751763067e-05,6.814274420443054226e-05,6.764924967142012377e-05,8.283823322855355786e-05,7.812376120416396200e-05,8.081489840583053978e-05,6.840884040898880566e-05,6.732959829600462277e-05,3.561204810435987522e-05,1.118249351877478306e-04,6.416867646833280603e-05,1.553002657986186094e-04,1.107114869284215382e-04,5.053850377552725144e-05
3.649381244320518830e-04,5.495190345676570812e-05,1.247914638595516181e-04,1.444570190805714762e-04,7.062011950569426540e-05,1.187129095579002541e-04,4.320970078431082226e-05,7.922203630841719143e-05,8.393788417415395605e-05,1.302850474961157409e-04,1.083019745550982610e-04,6.533655798516184519e-05,6.874855788593253227e-05,5.731534805874210884e-05,7.234523538385245051e-05,3.468553591729081430e-05,9.656493398062559249e-05,7.146478079836818633e-05,6.754128201187211615e-05,6.903066462063558008e-05,8.051271233928287421e-05,9.066171556224040661e-05,5.621167655037134336e-05,4.195000558587857147e-05,9.676764583327272904e-05,3.717651510916082213e-05,1.062269195839911986e-04,6.624362738026413650e-05,8.669748046080086486e-05,8.211780657869467627e-05,1.160292523550090241e-04,1.233075183678822458e-04,1.646486389167549922e-04,6.709901179662911930e-05,8.020053952255184939e-05,8.478378924055620118e-05,4.160928450120313489e-05,7.165867044855413410e-05,1.144558075431014815e-04,6.237943933875941718e-05,9.397194990169720240e-05,5.374868432800768679e-05,1.216139210650647972e-04,3.012458813653439617e-05,9.716534147677874736e-05,7.213334534597518717e-05,5.142844707939700499e-05,9.487123706210027661e-05,6.532081418156539308e-05,6.172290417011332239e-05,9.024903916128861493e-05,7.425211352160497841e-05,1.027669606216098847e-04,3.788614577539676148e-05,6.836071518449769974e-05,1.223744951402692168e-04,1.049564122717866450e-04,4.856401422858540301e-05,7.112611782070960584e-05,7.526162538707331434e-05,5.655310438214639172e-05,7.754113429694613094e-05,1.104712444850645785e-04,5.188391026984396205e-05,6.229843105594418617e-05,4.480585463471224489e-05,9.533284007276234516e-05,8.462520188992031945e-05,5.393138196909662714e-05,6.315929510639023490e-05,4.747115459056860416e-05,7.283610466426007938e-05,7.665776401729660727e-05,7.646441010962660219e-05,7.023050949539412675e-05,1.136541090640095798e-04,1.196876508982536250e-04,5.577660478239457710e-05,1.032955749080209082e-04,2.582047336003644796e-04,2.308929671398341583e-05,7.741089697848068708e-05,4.783386575086035256e-05,5.304102089384462687e-05,6.469634178651177713e-05,6.555770491951826108e-05,9.989944087894947781e-05,4.037161909047842312e-05,6.209484671186246696e-05,6.731101551867795625e-05,9.673511918215339192e-05,8.787852915108392677e-05,7.357053831624824189e-05,5.936375864213580691e-05,4.782815064897790152e-05,2.747120405512760432e-05,9.726330911451200258e-05,7.125017468998052291e-05,1.791537910002644583e-04,1.041186328483856830e-04,3.612906731880496892e-05
1.609071731751630485e-04,2.930987101390078580e-05,3.135762337728545840e-05,-6.931875053181954216e-06,2.543392957712848701e-05,1.546513223042570074e-05,4.628090499291893976e-05,3.357547217995673791e-05,2.562589646429253853e-05,2.600289070149250110e-05,-3.838850848248319778e-06,2.168148344236230535e-05,3.570510598008259061e-05,1.977744758091429071e-05,3.282934232133521898e-05,4.056882949159117287e-05,4.510456601983060874e-05,4.061457458663017539e-05,7.552974258250495538e-05,1.979266071549126994e-05,1.650676992253148186e-05,3.001672293977289765e-05,9.209997477200975986e-05,2.971722371258529160e-05,3.686472406170319781e-05,9.354979887779226897e-05,7.231236959903925853e-06,4.203341203472924794e-05,1.473866438380796873e-05,3.406240445519509788e-05,3.614362858486740767e-05,2.302675801397117110e-05,2.430012934884976782e-05,2.956863538776714572e-05,2.266050179301992324e-05,2.278149926163231865e-05,4.298979134202514309e-05,4.312242399590419386e-05,1.238418803625564403e-05,3.097430905413804019e-05,2.454342450798864880e-05,2.730319358717800174e-05,1.253939420402861479e-05,6.544072845150873230e-05,2.654948773860949936e-05,2.364986332843932665e-05,3.208179025053569078e-05,1.733027844816981028e-05,3.183363331849888586e-05,1.656439839822749322e-05,3.636918887565986688e-05,3.856405898980938741e-05,3.233702741534303201e-05,3.005199908549136421e-05,2.884865493303603228e-05,1.481760117375951680e-05,3.326677400112499554e-05,8.600653289295719474e-05,3.137554334262637452e-05,1.604025800105234154e-05,2.774894378276592720e-05,3.069645400426956861e-05,5.269423567167223473e-05,2.951554792143807043e-05,7.889418729752383831e-05,4.174029322693510041e-05,-1.141353937914016816e-06,2.560238616148440455e-05,3.179127254636574646e-05,4.528198888016401585e-05,3.232483324852894284e-05,2.640290839143952172e-05,3.571436246626874132e-05,2.275960102649839659e-05,2.405180311097983279e-05,3.909326919859387007e-05,-2.457559099875453396e-06,2.364275755921663283e-05,4.323850922444363339e-05,2.308929671398341583e-05,1.995038029522370798e-04,2.118740112367656730e-05,3.684554507632754964e-05,9.937001531793072679e-05,3.248522174168654757e-05,3.314069155605813742e-05,4.484951038306933459e-05,4.310215760836568443e-05,3.190876425851305623e-05,3.553441696841520153e-05,3.070272282652036409e-05,3.763038081835635886e-05,2.674846199439378285e-05,3.449810729227219475e-05,3.031061264837289957e-05,7.423271025030099958e-05,5.571735517356063530e-05,2.609863218305903126e-05,2.468666876747613437e-05,5.534801396533507934e-05,7.573234357435803643e-05
5.004400054526792147e-04,4.093678807414955352e-05,8.158500310832079647e-05,9.677653273416833969e-05,6.540224287504724427e-05,6.491612626433160456e-05,3.230700873226237093e-05,6.026014085054572030e-05,6.117171445564277392e-05,9.706685784928559377e-05,7.772371277885033430e-05,4.893231333674574897e-05,5.481097670292909733e-05,4.884534592267557914e-05,5.375516187131533871e-05,3.271153892439140659e-05,7.076400206030277688e-05,5.069036062109214219e-05,5.042123929883304524e-05,4.414672441941084496e-05,5.894767516509449688e-05,4.855311902723427055e-05,4.329014248547189455e-05,3.029540611492267344e-05,7.653682491877537863e-05,3.575325483264331730e-05,7.329252918554385733e-05,5.051734616587233174e-05,6.273685567966726258e-05,6.552170960887667567e-05,8.339065852927184336e-05,8.855480208252087713e-05,8.339655098679533203e-05,5.892074427545510788e-05,5.211378871365225760e-05,5.829956424731472313e-05,2.657604537550751093e-05,5.630187537551811371e-05,7.869657790981451949e-05,4.496966144402584237e-05,6.464051501527369123e-05,4.855929381770841786e-05,7.043462123235686746e-05,2.698167307972865566e-05,6.546215831515523351e-05,5.120921049151694771e-05,3.464632800777359123e-05,7.090898191017619358e-05,5.390068344544803091e-05,4.630288239770281682e-05,6.890839365694868433e-05,5.527845849747016249e-05,6.887152000924081187e-05,3.405873577140971912e-05,5.144068000102183574e-05,6.738483302242281468e-05,6.775651809840378507e-05,3.457316920561738835e-05,5.562693882425101180e-05,5.557049447176816241e-05,4.107440874033663469e-05,6.645094742587340675e-05,8.004910679994081777e-05,4.391097842050096860e-05,4.422308936780371846e-05,3.340606168602405101e-05,6.700486641834110888e-05,7.189389336931827133e-05,5.164564262654800837e-05,5.248458677760345630e-05,3.676544378161594528e-05,5.522635697512030389e-05,5.352458509652221455e-05,5.191988726804851791e-05,5.813756132741324418e-05,7.485734819837745779e-05,8.085179554588474546e-05,5.165825860369440651e-05,6.861710790900223329e-05,7.741089697848068708e-05,2.118740112367656730e-05,1.502571828739931515e-04,3.610711643126122354e-05,4.184413231029446279e-05,5.632564602333879421e-05,5.375757132428010177e-05,5.628784469357533808e-05,5.206967055290037530e-05,4.973496081618453715e-05,5.191286650988509200e-05,8.612660489205457186e-05,6.174847431757132289e-05,6.423423899183675968e-05,4.851692411599724063e-05,3.906710321868307566e-05,2.146508059481094788e-05,7.146894954774207168e-05,5.047757809386299973e-05,1.251497015458124542e-04,6.803660155732574571e-05,3.318997860891484067e-05
5.493088852871470633e-04,3.351170578986071023e-05,5.390652527591637271e-05,5.122455069016829403e-05,3.565618333644562634e-05,3.174754973771315517e-05,4.285742032721217030e-05,4.503413549782115017e-05,3.701571801900596371e-05,5.176795968369229706e-05,4.063433829740009369e-05,3.982927357298888919e-05,4.429394699992775974e-05,3.565023019196032062e-05,4.273970629661834428e-05,4.208232502257238143e-05,5.212791245482354210e-05,3.832542173356337837e-05,3.780570291996887577e-05,3.334966536733176973e-05,3.597145926799470635e-05,3.232683162516456757e-05,3.874386258900885900e-05,3.786046635841800188e-05,4.787790689746852888e-05,3.941474069592873741e-05,4.079082302029362744e-05,4.799449539151853247e-05,3.535913771353859595e-05,4.396277119045110198e-05,4.080642671204037873e-05,5.210763237208181059e-05,3.718587631917053926e-05,4.206425484448765112e-05,3.779524490329153454e-05,3.842812401013517398e-05,4.947225300553286198e-05,4.002682926733004275e-05,4.641506110946088412e-05,3.616642206459787679e-05,4.147296228862725289e-05,4.108881946638137959e-05,3.257620925300891028e-05,3.588877297910500550e-05,4.152375237144405844e-05,3.199170353586050888e-05,4.790886334192342641e-05,4.692809017407914996e-05,4.432949149399134116e-05,4.151170229124978843e-05,4.861813098196521781e-05,3.842035873880256101e-05,4.485093128278206390e-05,4.216007673780820873e-05,3.771607546971802251e-05,3.012329767061658946e-05,4.361910721208394097e-05,4.076524150230751169e-05,4.180716739122153819e-05,3.936718867608596939e-05,3.591025407678819355e-05,4.728580677348592711e-05,5.023849045006326835e-05,3.839285869895853165e-05,4.176690326454816568e-05,5.023716233309737019e-05,3.582939234792227725e-05,4.185053113760607238e-05,3.203483875322395781e-05,4.004812169150675220e-05,3.525593516260928364e-05,3.632208070164435755e-05,3.935936716552387616e-05,3.478691905213534809e-05,3.568857869758718619e-05,3.635678690190778596e-05,4.319447288127885992e-05,3.902990069929806555e-05,4.310017554596462991e-05,4.783386575086035256e-05,3.684554507632754964e-05,3.610711643126122354e-05,1.228300597243331871e-04,3.445334564545748376e-05,4.113477522109908191e-05,4.029564844447536086e-05,5.177132010035256541e-05,4.419789237618527262e-05,4.457772291483756060e-05,3.436361742531227558e-05,4.284470435987151323e-05,4.872585010998778084e-05,6.099969759851534728e-05,3.792764928610555078e-05,4.401735003820012168e-05,3.919701435554282085e-05,5.340127609214443256e-05,3.669192587969115826e-05,6.016990863130263742e-05,5.591398651551640359e-05,3.653810914504567083e-05
1.679941612160106522e-04,3.961451074041224028e-05,6.202041345403001111e-05,5.255277678823378732e-05,3.692178712112924923e-05,4.393355494424379794e-05,4.898537769182863109e-05,4.889494621012447040e-05,4.878862826155392718e-05,6.552614651317191106e-05,3.516186087225585047e-05,4.107615560374202696e-05,6.529124872864059813e-05,3.483625016977706852e-05,5.346403901629960586e-05,4.194104109120527134e-05,6.348499928271158143e-05,4.943895164771039901e-05,1.033101944817722920e-04,3.284680266051297610e-05,4.083835489821205963e-05,4.254569177118750666e-05,1.352849759638452228e-04,4.235596208455058662e-05,5.700209390633268896e-05,8.653035083492805770e-05,4.457147874509614877e-05,5.809482307712647092e-05,3.621058516674532121e-05,5.931100281269924664e-05,5.886852545886717917e-05,5.875795391518750209e-05,5.424044746296802775e-05,5.789409818334513298e-05,4.877847785338300862e-05,6.053737794870237075e-05,4.266785937527310196e-05,4.554553068462049347e-05,4.181566224084760762e-05,4.556755615370164337e-05,4.299384407136838248e-05,5.100332215821939865e-05,4.102601615624089918e-05,5.871775681975653660e-05,3.755678981704115981e-05,4.218039580521870490e-05,4.224775086149939806e-05,4.544217832243443132e-05,4.948123138930656250e-05,3.737184689923201607e-05,6.441851489132035451e-05,5.218498271133553831e-05,5.841728867544560141e-05,4.384147053558801432e-05,4.368706461453386060e-05,3.377308938051634479e-05,4.687051440608135366e-05,8.385459667446247035e-05,5.042377196678045879e-05,3.998973236356832177e-05,3.975147520546058624e-05,4.893444769591938159e-05,8.685451326363837008e-05,3.461793561304267236e-05,9.748279958751865924e-05,4.639398627290034622e-05,3.264529415186650992e-05,6.071090327353771980e-05,4.219335577578739856e-05,4.448300811004772944e-05,3.693274591482441203e-05,3.923421887561303874e-05,5.325837325603625835e-05,4.306362485101411508e-05,3.683063378461541766e-05,6.767525020227283211e-05,4.219273462961205099e-05,4.780041027418454263e-05,6.973098376141554863e-05,5.304102089384462687e-05,9.937001531793072679e-05,4.184413231029446279e-05,3.445334564545748376e-05,1.997729153191207612e-04,4.905356959553103951e-05,5.358191820837818772e-05,6.476254810217246837e-05,5.751403558465583956e-05,5.091056055853056825e-05,4.504474022925476822e-05,5.197018826626439335e-05,5.530414988507558757e-05,4.916741580755585250e-05,5.515035214341022850e-05,5.408633749930528062e-05,6.766576474387212025e-05,7.939586275171789430e-05,4.017877937429811802e-05,6.140980323192234841e-05,7.971847476126775922e-05,8.288171168891646646e-05
8.245117208482906660e-04,4.660583601498108418e-05,8.022043447713679142e-05,1.013992438032811213e-04,4.828959684388535418e-05,6.282325296920767928e-05,4.327054917415237194e-05,8.172982295353588668e-05,6.058448049843691155e-05,9.519331384706831024e-05,7.444284483574877963e-05,5.987246169754468291e-05,5.688992804579790814e-05,5.615681859704598579e-05,7.460531270183516411e-05,4.268948087466980655e-05,7.203787459571478111e-05,6.036066819419695894e-05,5.498068758622575455e-05,5.152593919661371542e-05,6.352095243729209489e-05,5.061395198240145626e-05,4.650200523047779029e-05,3.409548440409493174e-05,7.995931878118830701e-05,4.648666653454311659e-05,7.059902527631274670e-05,5.792298259687405672e-05,5.076732868823843469e-05,9.420658267406950147e-05,7.419415556184053733e-05,9.050256011373109389e-05,6.243325160708728695e-05,7.427361731202618853e-05,5.565006311048818023e-05,4.763122449420379687e-05,3.685329579455880352e-05,6.221568648395887078e-05,8.198560586302261542e-05,5.471696175581130514e-05,7.289909989628944997e-05,6.376922317520103563e-05,5.291128958454095987e-05,3.745312925077347045e-05,7.406120040506692542e-05,6.040893023988271119e-05,3.634880686192399290e-05,7.110086045602538075e-05,4.702080089119896848e-05,4.441581717409233068e-05,8.485739563352956308e-05,6.004120724868724991e-05,6.524678065900929743e-05,5.424337391102479825e-05,5.592464259265778395e-05,4.468203068422513632e-05,7.196150844199636148e-05,4.053694731093168338e-05,6.801402655509329175e-05,5.831930874384281730e-05,5.185130328622751441e-05,7.036002926491984391e-05,8.412492728181183792e-05,5.453189407503670642e-05,4.907094516226936226e-05,3.543319625469231815e-05,6.076734264393428568e-05,4.861545350724374287e-05,5.231808442605807321e-05,7.391706671436823245e-05,4.166203194824805156e-05,5.877170871373914025e-05,4.990765216340897813e-05,5.556748595822002656e-05,5.355349054950967765e-05,8.795450368049644539e-05,8.429268414506297410e-05,5.940105453687153568e-05,7.275036487202015030e-05,6.469634178651177713e-05,3.248522174168654757e-05,5.632564602333879421e-05,4.113477522109908191e-05,4.905356959553103951e-05,1.459259179236139462e-04,6.307032408231536371e-05,8.394894033157622557e-05,6.482789063451510733e-05,5.578805213619310359e-05,6.005977066092982233e-05,6.362002632517506264e-05,7.050415362761051213e-05,5.258435898570277373e-05,5.482589701151043048e-05,3.775940582484557992e-05,3.742065957812947701e-05,7.416212372805594381e-05,5.927811728303062884e-05,9.940222576320593539e-05,7.100651865473336911e-05,4.130025783154540788e-05
5.005460797792879273e-04,4.947785949657544776e-05,8.771067778893459563e-05,9.641761923645335557e-05,4.933120321868607978e-05,5.783780127510119003e-05,4.706997519240436057e-05,7.136238602338999630e-05,6.376637955940757103e-05,1.003791472384733352e-04,7.067188155580505420e-05,5.822553729583160466e-05,6.515238152517426225e-05,5.532545148522296960e-05,7.184308382237030582e-05,3.659079590712091063e-05,7.194440009278111779e-05,6.830459361840021909e-05,6.193847926967642448e-05,5.120367823995381439e-05,5.605622240943299972e-05,5.592654997590684312e-05,5.268187652275011938e-05,4.285829960086745273e-05,7.806334068096735179e-05,3.959897554303243940e-05,7.386979777452412892e-05,5.032026948685009121e-05,5.577693015503916912e-05,7.643116298291783889e-05,8.850129545491076607e-05,9.331992316900016645e-05,7.923449430014665204e-05,7.090412664155641058e-05,5.898955711652596767e-05,5.342947597687824516e-05,3.386438849492341214e-05,6.339250614638683912e-05,8.381445549408546389e-05,5.209164771104968466e-05,5.888568721416963334e-05,8.659667934728304051e-05,5.637821213857180635e-05,3.916118317151793822e-05,6.399592508684335060e-05,5.602401440030830204e-05,3.750400620327682999e-05,7.259077831722431768e-05,5.103942943681022605e-05,4.270953670124210403e-05,8.656320149298929022e-05,6.122030738802925560e-05,6.736151868417195531e-05,5.041448543271517233e-05,5.419675450438669699e-05,4.550704553645896550e-05,8.126772723627915119e-05,4.367174150160390856e-05,7.244111550504782077e-05,6.174845725658612992e-05,6.228468201462698600e-05,7.724039685686742230e-05,8.713402611692121680e-05,6.240289466069774238e-05,5.482099813708662803e-05,4.134758766602606686e-05,6.598356188769007090e-05,5.808737424789338512e-05,4.584405115445968650e-05,5.935283766664729957e-05,3.662209075012627494e-05,5.627318103878639410e-05,5.614213465810284338e-05,5.165146418928113326e-05,6.684314003292973381e-05,7.668652568843649733e-05,8.153416500680072624e-05,5.547376276461836274e-05,8.149725463838776386e-05,6.555770491951826108e-05,3.314069155605813742e-05,5.375757132428010177e-05,4.029564844447536086e-05,5.358191820837818772e-05,6.307032408231536371e-05,1.518320618869908314e-04,1.092953650293243702e-04,8.122922632817354647e-05,5.647221303540216899e-05,5.421835800768076696e-05,6.307449249010196272e-05,6.948322172170134101e-05,6.856606938555973724e-05,5.541833450947515654e-05,3.753021518850092414e-05,3.381154067066278053e-05,7.787167251419038695e-05,6.104435157137739142e-05,1.109919943851989604e-04,7.800046305543790505e-05,4.539367944575504717e-05
